RAW,Filter Short,Filter Long
36.0,35.96333333333333,35.98466666666665
36.0,35.96333333333333,35.98466666666665
36.0,35.96666666666667,35.98466666666665
36.0,35.96666666666667,35.98466666666665
35.9,35.96333333333334,35.98399999999998
36.0,35.96333333333333,35.98399999999998
36.0,35.96333333333333,35.98399999999998
36.0,35.96333333333333,35.98399999999998
36.0,35.96666666666667,35.98399999999998
36.0,35.97,35.98399999999998
36.0,35.97,35.98399999999998
35.9,35.97,35.983333333333306
36.0,35.97,35.983333333333306
36.0,35.97,35.983333333333306
35.9,35.97,35.982666666666645
36.0,35.97,35.982666666666645
36.0,35.97333333333333,35.98266666666665
35.9,35.97,35.981999999999985
35.9,35.96666666666667,35.98133333333331
36.0,35.97,35.98133333333331
36.0,35.97333333333333,35.98133333333331
35.9,35.97,35.98066666666664
36.0,35.973333333333336,35.98066666666665
36.0,35.97666666666666,35.98066666666665
36.0,35.97666666666666,35.98066666666665
35.9,35.97333333333333,35.97999999999998
36.0,35.973333333333336,35.97999999999999
36.0,35.97333333333333,35.97999999999999
35.9,35.97333333333333,35.97933333333332
35.9,35.97,35.978666666666655
35.9,35.96666666666667,35.97799999999999
35.9,35.96333333333333,35.97733333333332
36.0,35.96333333333333,35.97733333333332
36.0,35.96333333333333,35.97733333333332
35.9,35.96333333333333,35.976666666666645
35.9,35.96,35.975999999999985
36.0,35.96,35.975999999999985
35.9,35.95666666666666,35.97533333333332
36.0,35.95666666666666,35.97533333333332
36.0,35.95666666666666,35.97533333333331
35.9,35.95333333333333,35.97466666666665
35.9,35.95333333333333,35.973999999999975
35.9,35.95,35.97333333333331
36.0,35.949999999999996,35.97333333333331
35.9,35.95,35.97266666666664
35.9,35.946666666666665,35.97199999999997
35.9,35.943333333333335,35.9713333333333
36.0,35.946666666666665,35.9713333333333
36.0,35.94999999999998,35.9713333333333
36.0,35.949999999999996,35.9713333333333
36.0,35.949999999999996,35.9713333333333
36.0,35.95333333333333,35.9713333333333
35.9,35.95,35.97066666666663
35.9,35.946666666666665,35.96999999999997
36.0,35.946666666666665,35.96999999999997
36.0,35.949999999999996,35.96999999999998
35.9,35.946666666666665,35.9693333333333
36.0,35.946666666666665,35.9693333333333
36.0,35.949999999999996,35.96933333333331
35.9,35.95,35.968666666666635
36.0,35.95333333333333,35.968666666666635
35.9,35.95333333333333,35.96799999999997
36.0,35.95333333333333,35.96799999999997
36.0,35.95333333333333,35.96799999999997
36.0,35.95666666666666,35.96799999999997
35.9,35.95666666666666,35.96733333333331
36.0,35.95666666666666,35.96733333333331
35.9,35.95666666666666,35.96733333333331
35.9,35.95333333333334,35.96733333333331
35.9,35.95,35.96666666666663
36.0,35.95333333333333,35.96666666666663
35.9,35.95333333333333,35.96666666666663
35.9,35.95333333333333,35.96599999999997
36.0,35.953333333333326,35.96666666666664
36.0,35.95666666666666,35.96666666666664
35.9,35.95666666666666,35.96599999999997
35.9,35.95666666666667,35.965333333333305
36.0,35.95666666666666,35.96599999999997
35.9,35.95333333333333,35.96533333333331
35.9,35.95,35.96466666666664
36.0,35.949999999999996,35.96466666666664
35.9,35.946666666666665,35.96399999999998
36.0,35.949999999999996,35.96399999999998
36.0,35.95333333333333,35.96399999999998
35.9,35.95,35.96333333333331
35.9,35.946666666666665,35.96333333333331
36.0,35.949999999999996,35.96399999999998
35.9,35.946666666666665,35.96333333333331
36.0,35.946666666666665,35.96333333333331
35.9,35.946666666666665,35.96266666666664
36.0,35.946666666666665,35.96266666666664
35.9,35.946666666666665,35.96266666666664
36.0,35.946666666666665,35.96266666666664
36.0,35.94666666666665,35.96266666666664
35.9,35.943333333333335,35.96266666666664
36.0,35.946666666666665,35.96266666666664
35.9,35.94333333333332,35.96266666666664
36.0,35.946666666666665,35.96266666666664
35.9,35.946666666666665,35.96199999999997
36.0,35.949999999999996,35.96199999999997
36.0,35.949999999999996,35.96199999999997
36.0,35.95333333333333,35.961999999999975
35.9,35.95333333333333,35.9613333333333
35.9,35.95,35.96066666666664
35.9,35.946666666666665,35.95999999999997
36.0,35.949999999999996,35.95999999999997
35.9,35.95,35.959333333333305
36.0,35.949999999999996,35.95999999999997
35.9,35.95,35.959333333333305
35.9,35.95,35.95866666666664
36.0,35.949999999999996,35.959333333333305
36.0,35.95333333333333,35.959333333333305
35.9,35.95,35.958666666666645
35.9,35.946666666666665,35.95799999999998
35.9,35.946666666666665,35.9573333333333
35.9,35.946666666666665,35.956666666666635
35.9,35.943333333333335,35.955999999999975
36.0,35.946666666666665,35.955999999999975
35.9,35.94333333333332,35.95533333333331
36.0,35.946666666666665,35.95533333333331
35.9,35.94333333333332,35.95466666666664
35.9,35.943333333333335,35.95399999999997
35.9,35.93999999999999,35.95399999999997
35.9,35.93666666666666,35.953333333333305
35.9,35.93666666666666,35.95266666666664
36.0,35.93666666666665,35.95266666666664
35.9,35.93666666666666,35.95199999999997
36.0,35.93666666666665,35.95199999999997
35.9,35.93666666666666,35.95199999999997
36.0,35.93666666666665,35.95266666666664
35.9,35.93333333333332,35.95199999999997
35.9,35.92999999999999,35.95199999999997
35.9,35.92999999999999,35.9513333333333
36.0,35.93333333333332,35.9513333333333
35.9,35.93333333333332,35.9513333333333
35.9,35.92999999999999,35.950666666666635
36.0,35.93333333333332,35.9513333333333
35.9,35.92999999999999,35.950666666666635
35.9,35.92999999999999,35.94999999999996
35.9,35.92999999999999,35.94999999999996
35.9,35.926666666666655,35.94999999999996
36.0,35.926666666666655,35.94999999999996
36.0,35.929999999999986,35.950666666666635
35.9,35.929999999999986,35.950666666666635
35.9,35.92999999999999,35.94999999999996
35.9,35.92999999999999,35.94933333333329
35.9,35.92999999999999,35.948666666666625
35.9,35.92666666666666,35.94799999999996
35.9,35.92666666666666,35.94799999999996
36.0,35.926666666666655,35.947999999999965
35.9,35.926666666666655,35.94733333333329
36.0,35.929999999999986,35.94733333333329
35.9,35.929999999999986,35.94666666666663
35.9,35.92999999999999,35.94599999999996
35.9,35.92999999999999,35.94599999999996
35.9,35.926666666666655,35.945333333333295
35.9,35.926666666666655,35.94466666666663
35.9,35.923333333333325,35.94399999999996
35.9,35.923333333333325,35.94333333333329
35.9,35.91999999999999,35.942666666666625
35.9,35.91999999999999,35.94199999999996
35.9,35.919999999999995,35.94199999999996
35.9,35.919999999999995,35.94133333333329
35.9,35.91666666666666,35.94066666666662
36.0,35.91999999999999,35.94133333333329
35.9,35.91999999999999,35.94066666666662
36.0,35.91999999999999,35.94066666666662
35.9,35.91999999999999,35.94066666666663
35.9,35.919999999999995,35.94066666666662
35.9,35.919999999999995,35.93999999999995
35.9,35.919999999999995,35.93933333333329
36.0,35.91999999999999,35.939999999999955
35.9,35.91666666666666,35.939333333333295
35.9,35.91666666666666,35.93866666666663
35.9,35.91666666666666,35.93799999999996
35.9,35.91666666666666,35.93799999999996
36.0,35.91999999999999,35.93799999999996
36.1,35.926666666666655,35.93866666666663
